     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    149489,        83,         0,   100.2,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    149489,        72,         0,    97.5,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      7265,         2,         0,    5.47,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    154677,        82,         0,   102.0,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      5742,         2,         0,    4.40,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      2928,         2,         0,    2.62,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      9433,         5,         0,    6.75,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    161640,        85,         0,   104.6,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    165383,        81,         0,   108.8,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      8540,         6,         0,    6.35,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
